x, y
0.0, 0.0
0.00100010001, 0.00100009984328
0.00200020002, 0.00200019868627
0.00300030003, 0.00300029552865
0.00400040004, 0.00400038937015
0.00500050005001, 0.00500047921045
0.00600060006001, 0.00600056404927
0.00700070007001, 0.00700064288633
0.00800080008001, 0.00800071472134
0.00900090009001, 0.00900077855404
0.0100010001, 0.0100008333842
0.01100110011, 0.0110008782115
0.01200120012, 0.0120009120357
0.01300130013, 0.0130009338566
0.01400140014, 0.0140009426739
0.01500150015, 0.0150009374876
0.01600160016, 0.0160009172973
0.01700170017, 0.0170008811028
0.01800180018, 0.0180008279041
0.01900190019, 0.019000756701
0.0200020002, 0.0200006664933
0.02100210021, 0.0210005562809
0.02200220022, 0.0220004250638
0.02300230023, 0.0230002718419
0.02400240024, 0.0240000956151
0.02500250025, 0.0249998953834
0.02600260026, 0.0259996701468
0.02700270027, 0.0269994189053
0.02800280028, 0.027999140659
0.02900290029, 0.028998834408
0.0300030003, 0.0299984991524
0.03100310031, 0.0309981338922
0.03200320032, 0.0319977376277
0.03300330033, 0.0329973093591
0.03400340034, 0.0339968480866
0.03500350035, 0.0349963528104
0.03600360036, 0.0359958225309
0.03700370037, 0.0369952562484
0.03800380038, 0.0379946529632
0.03900390039, 0.0389940116757
0.0400040004, 0.0399933313865
0.04100410041, 0.0409926110959
0.04200420042, 0.0419918498045
0.04300430043, 0.0429910465129
0.04400440044, 0.0439902002216
0.04500450045, 0.0449893099313
0.04600460046, 0.0459883746427
0.04700470047, 0.0469873933566
0.04800480048, 0.0479863650737
0.04900490049, 0.0489852887948
0.0500050005001, 0.0499841635208
0.0510051005101, 0.0509829882526
0.0520052005201, 0.0519817619913
0.0530053005301, 0.0529804837379
0.0540054005401, 0.0539791524933
0.0550055005501, 0.0549777672588
0.0560056005601, 0.0559763270356
0.0570057005701, 0.0569748308248
0.0580058005801, 0.0579732776278
0.0590059005901, 0.0589716664459
0.0600060006001, 0.0599699962806
0.0610061006101, 0.0609682661333
0.0620062006201, 0.0619664750055
0.0630063006301, 0.0629646218989
0.0640064006401, 0.063962705815
0.0650065006501, 0.0649607257557
0.0660066006601, 0.0659586807226
0.0670067006701, 0.0669565697177
0.0680068006801, 0.0679543917428
0.0690069006901, 0.0689521458
0.0700070007001, 0.0699498308912
0.0710071007101, 0.0709474460186
0.0720072007201, 0.0719449901843
0.0730073007301, 0.0729424623907
0.0740074007401, 0.07393986164
0.0750075007501, 0.0749371869347
0.0760076007601, 0.0759344372773
0.0770077007701, 0.0769316116702
0.0780078007801, 0.0779287091161
0.0790079007901, 0.0789257286177
0.0800080008001, 0.0799226691778
0.0810081008101, 0.0809195297992
0.0820082008201, 0.081916309485
0.0830083008301, 0.082913007238
0.0840084008401, 0.0839096220615
0.0850085008501, 0.0849061529586
0.0860086008601, 0.0859025989325
0.0870087008701, 0.0868989589867
0.0880088008801, 0.0878952321245
0.0890089008901, 0.0888914173496
0.0900090009001, 0.0898875136654
0.0910091009101, 0.0908835200758
0.0920092009201, 0.0918794355844
0.0930093009301, 0.0928752591953
0.0940094009401, 0.0938709899123
0.0950095009501, 0.0948666267396
0.0960096009601, 0.0958621686812
0.0970097009701, 0.0968576147416
0.0980098009801, 0.0978529639249
0.0990099009901, 0.0988482152357
0.100010001, 0.0998433676786
0.10101010101, 0.100838420258
0.10201020102, 0.101833371979
0.10301030103, 0.102828221846
0.10401040104, 0.103822968865
0.10501050105, 0.104817612039
0.10601060106, 0.105812150375
0.10701070107, 0.106806582878
0.10801080108, 0.107800908553
0.10901090109, 0.108795126406
0.1100110011, 0.109789235441
0.11101110111, 0.110783234665
